,RegionName,City,State,Metro,CountyName,time,value,ds,yhat_lower,yhat,yhat_upper,Zip_code,log_value,log_yhat
0,95123,San Jose,CA,San Jose,Santa Clara,1996-04-01,224500.0,1996-04-01,212314.31156463487,219417.48909411416,226781.97808145153,95123,12.321630986164447,12.29873153692853
1,95051,Santa Clara,CA,San Jose,Santa Clara,1996-04-01,258700.0,1996-04-01,242261.18933822418,251817.97979678554,261402.6393038162,95051,12.46342436817412,12.436461803113797
2,95035,Milpitas,CA,San Jose,Santa Clara,1996-04-01,231100.0,1996-04-01,188186.195607283,220182.14337822061,252855.5557372613,95035,12.350605796262473,12.302210407240564
3,95014,Cupertino,CA,San Jose,Santa Clara,1996-04-01,432400.0,1996-04-01,390180.40315110446,421839.15636693034,454207.73233654787,95014,12.97710636474719,12.952379374313603
4,95112,San Jose,CA,San Jose,Santa Clara,1996-04-01,186800.0,1996-04-01,116369.24324036734,159811.4471084503,197171.8124260239,95112,12.13779380477688,11.981749943718999
5,94087,Sunnyvale,CA,San Jose,Santa Clara,1996-04-01,361300.0,1996-04-01,335624.6329978771,350105.7928171685,364411.038338809,94087,12.797463917135731,12.765990652984586
6,95125,San Jose,CA,San Jose,Santa Clara,1996-04-01,286000.0,1996-04-01,248793.06729096806,275450.8465244521,304060.49481222837,95125,12.56374708980199,12.526164476137934
7,94086,Sunnyvale,CA,San Jose,Santa Clara,1996-04-01,310400.0,1996-04-01,295983.75900492806,305443.67477883934,315023.08524983,94086,12.645617067291202,12.629520669986073
8,95008,Campbell,CA,San Jose,Santa Clara,1996-04-01,262100.0,1996-04-01,235242.73827266492,251053.36957735728,264872.5129253928,95008,12.476481389311498,12.43342082331007
9,95020,Gilroy,CA,San Jose,Santa Clara,1996-04-01,238000.0,1996-04-01,231358.10655951418,235997.5684603701,240232.11610059877,95020,12.380025952653611,12.371576780820645
10,95124,San Jose,CA,San Jose,Santa Clara,1996-04-01,249700.0,1996-04-01,214514.41191060437,237593.6607840969,260461.99495810457,95124,12.428015476267865,12.378317185913092
11,95037,Morgan Hill,CA,San Jose,Santa Clara,1996-04-01,314800.0,1996-04-01,305578.9135535419,311238.62627402967,316596.9594285316,95037,12.659692795525386,12.648315184001905
12,95136,San Jose,CA,San Jose,Santa Clara,1996-04-01,242500.0,1996-04-01,230790.12741033343,237938.41934877532,244785.7764434259,95136,12.398756989359676,12.379767176942028
13,95127,San Jose,CA,San Jose,Santa Clara,1996-04-01,187400.0,1996-04-01,181187.8180263831,184845.0090673373,188557.57841285729,95127,12.14100064878646,12.127272964094065
14,95111,San Jose,CA,San Jose,Santa Clara,1996-04-01,188200.0,1996-04-01,180652.55228117848,185115.71073085378,189795.0137697449,95111,12.145260506133416,12.128736371949767
15,95023,Hollister,CA,San Jose,San Benito,1996-04-01,203700.0,1996-04-01,114201.22316121458,182027.76712031185,253166.4523475467,95023,12.224403602214897,12.111914521016953
16,94040,Mountain View,CA,San Jose,Santa Clara,1996-04-01,413200.0,1996-04-01,370332.071390972,403380.4836123709,435440.74805416906,94040,12.93168701622762,12.907635523590638
17,95050,Santa Clara,CA,San Jose,Santa Clara,1996-04-01,236900.0,1996-04-01,226653.18896959026,233140.02642665894,239000.57272134756,95050,12.375393390146877,12.359394523824847
18,95126,San Jose,CA,San Jose,Santa Clara,1996-04-01,245400.0,1996-04-01,184881.23040415318,228911.10528800276,273473.2457003819,95126,12.410644811258948,12.341089020657215
19,94303,Palo Alto,CA,San Jose,Santa Clara,1996-04-01,374300.0,1996-04-01,262198.3668998065,345445.59682656283,418291.0891821188,94303,12.83281289389252,12.752590447639623
20,95129,San Jose,CA,San Jose,Santa Clara,1996-04-01,325800.0,1996-04-01,225364.02853153026,307916.2810840628,394763.6891122447,95129,12.694038975150082,12.637583210345277
21,95128,San Jose,CA,San Jose,Santa Clara,1996-04-01,233700.0,1996-04-01,226543.79465433833,231567.25522744376,236628.13320724553,95128,12.36179352052695,12.352625629656863
22,95134,San Jose,CA,San Jose,Santa Clara,1996-04-01,254500.0,1996-04-01,164637.38215473524,229597.86707256152,292988.4894366831,95134,12.447056114972714,12.344084653630746
23,94043,Mountain View,CA,San Jose,Santa Clara,1996-04-01,291700.0,1996-04-01,281107.671677849,288664.3733988571,296256.5819317459,94043,12.583481155855813,12.573019954499145
24,95116,San Jose,CA,San Jose,Santa Clara,1996-04-01,170600.0,1996-04-01,163957.9393081577,167905.0162765918,171759.10831477557,95116,12.047076914039716,12.031153719192247
25,95120,San Jose,CA,San Jose,Santa Clara,1996-04-01,365400.0,1996-04-01,268800.02788032655,335306.5273127572,402676.5283914092,95120,12.808747922926043,12.722800399347324
26,95122,San Jose,CA,San Jose,Santa Clara,1996-04-01,170800.0,1996-04-01,163256.73475138014,167964.99820351865,172597.87018551145,95122,12.048248560336607,12.03151089265209
27,95070,Saratoga,CA,San Jose,Santa Clara,1996-04-01,633800.0,1996-04-01,593780.1673971604,616102.1751491796,637993.8155858269,95070,13.359488726238958,13.331168097509625
28,94306,Palo Alto,CA,San Jose,Santa Clara,1996-04-01,440600.0,1996-04-01,367483.364798444,421579.5441013915,488782.73938001314,94306,12.99589271335038,12.951763755348566
29,95132,San Jose,CA,San Jose,Santa Clara,1996-04-01,233400.0,1996-04-01,226129.53513117073,230897.9152006493,235020.15978036076,95132,12.360508998834593,12.349730966287746
30,95148,San Jose,CA,San Jose,Santa Clara,1996-04-01,237500.0,1996-04-01,227490.00114791127,233494.7474118865,239100.25127694505,95148,12.377922902456833,12.360914860814031
