1996-04-01,76500.0
1996-05-01,76300.0
1996-06-01,76100.0
1996-07-01,76000.0
1996-08-01,75900.0
1996-09-01,75900.0
1996-10-01,75900.0
1996-11-01,76000.0
1996-12-01,76100.0
1997-01-01,76200.0
1997-02-01,76400.0
1997-03-01,76600.0
1997-04-01,76800.0
1997-05-01,77100.0
1997-06-01,77400.0
1997-07-01,77700.0
1997-08-01,78000.0
1997-09-01,78400.0
1997-10-01,78900.0
1997-11-01,79300.0
1997-12-01,79800.0
1998-01-01,80400.0
1998-02-01,80900.0
1998-03-01,81400.0
1998-04-01,82000.0
1998-05-01,82600.0
1998-06-01,83200.0
1998-07-01,83800.0
1998-08-01,84500.0
1998-09-01,85200.0
1998-10-01,85900.0
1998-11-01,86600.0
1998-12-01,87400.0
1999-01-01,88100.0
1999-02-01,88900.0
1999-03-01,89600.0
1999-04-01,90300.0
1999-05-01,90900.0
1999-06-01,91600.0
1999-07-01,92200.0
1999-08-01,92900.0
1999-09-01,93500.0
1999-10-01,94000.0
1999-11-01,94600.0
1999-12-01,95200.0
2000-01-01,95700.0
2000-02-01,96100.0
2000-03-01,96500.0
2000-04-01,96900.0
2000-05-01,97200.0
2000-06-01,97600.0
2000-07-01,97900.0
2000-08-01,98200.0
2000-09-01,98500.0
2000-10-01,98900.0
2000-11-01,99300.0
2000-12-01,99700.0
2001-01-01,100200.0
2001-02-01,100700.0
2001-03-01,101200.0
2001-04-01,101700.0
2001-05-01,102300.0
2001-06-01,102900.0
2001-07-01,103700.0
2001-08-01,104500.0
2001-09-01,105300.0
2001-10-01,106200.0
2001-11-01,107100.0
2001-12-01,108100.0
2002-01-01,109000.0
2002-02-01,109900.0
2002-03-01,110700.0
2002-04-01,111500.0
2002-05-01,112300.0
2002-06-01,113100.0
2002-07-01,113800.0
2002-08-01,114600.0
2002-09-01,115400.0
2002-10-01,116300.0
2002-11-01,116800.0
2002-12-01,117100.0
2003-01-01,117300.0
2003-02-01,117600.0
2003-03-01,118000.0
2003-04-01,118300.0
2003-05-01,118500.0
2003-06-01,118800.0
2003-07-01,119000.0
2003-08-01,119000.0
2003-09-01,119000.0
2003-10-01,118900.0
2003-11-01,118800.0
2003-12-01,118800.0
2004-01-01,118800.0
2004-02-01,118900.0
2004-03-01,119200.0
2004-04-01,119600.0
2004-05-01,120000.0
2004-06-01,120300.0
2004-07-01,120400.0
2004-08-01,120300.0
2004-09-01,120100.0
2004-10-01,120100.0
2004-11-01,120200.0
2004-12-01,120500.0
2005-01-01,121000.0
2005-02-01,121500.0
2005-03-01,121800.0
2005-04-01,122000.0
2005-05-01,122200.0
2005-06-01,122600.0
2005-07-01,123100.0
2005-08-01,123700.0
2005-09-01,124300.0
2005-10-01,124900.0
2005-11-01,125700.0
2005-12-01,126500.0
2006-01-01,127200.0
2006-02-01,127800.0
2006-03-01,128400.0
2006-04-01,129000.0
2006-05-01,129400.0
2006-06-01,129600.0
2006-07-01,129400.0
2006-08-01,128900.0
2006-09-01,128300.0
2006-10-01,127700.0
2006-11-01,127200.0
2006-12-01,126700.0
2007-01-01,126300.0
2007-02-01,126100.0
2007-03-01,126000.0
2007-04-01,125900.0
2007-05-01,125800.0
2007-06-01,125900.0
2007-07-01,126400.0
2007-08-01,127300.0
2007-09-01,128500.0
2007-10-01,129700.0
2007-11-01,130700.0
2007-12-01,131400.0
2008-01-01,131700.0
2008-02-01,131900.0
2008-03-01,131900.0
2008-04-01,132000.0
2008-05-01,132300.0
2008-06-01,132700.0
2008-07-01,132700.0
2008-08-01,132100.0
2008-09-01,131100.0
2008-10-01,130300.0
2008-11-01,129600.0
2008-12-01,129100.0
2009-01-01,128500.0
2009-02-01,127700.0
2009-03-01,127000.0
2009-04-01,126100.0
2009-05-01,125200.0
2009-06-01,124700.0
2009-07-01,125000.0
2009-08-01,125800.0
2009-09-01,126700.0
2009-10-01,127900.0
2009-11-01,128900.0
2009-12-01,129900.0
2010-01-01,130400.0
2010-02-01,130500.0
2010-03-01,131000.0
2010-04-01,132100.0
2010-05-01,133300.0
2010-06-01,133700.0
2010-07-01,133600.0
2010-08-01,133600.0
2010-09-01,133800.0
2010-10-01,133500.0
2010-11-01,132800.0
2010-12-01,132300.0
2011-01-01,132400.0
2011-02-01,133200.0
2011-03-01,134000.0
2011-04-01,134600.0
2011-05-01,135000.0
2011-06-01,134700.0
2011-07-01,134300.0
2011-08-01,134200.0
2011-09-01,134300.0
2011-10-01,134300.0
2011-11-01,134200.0
2011-12-01,133700.0
2012-01-01,133200.0
2012-02-01,133200.0
2012-03-01,133300.0
2012-04-01,133200.0
2012-05-01,133100.0
2012-06-01,132900.0
2012-07-01,132600.0
2012-08-01,132500.0
2012-09-01,132700.0
2012-10-01,132900.0
2012-11-01,132500.0
2012-12-01,132300.0
2013-01-01,132500.0
2013-02-01,132700.0
2013-03-01,132800.0
2013-04-01,133400.0
2013-05-01,134000.0
2013-06-01,134100.0
2013-07-01,134200.0
2013-08-01,134300.0
2013-09-01,133800.0
2013-10-01,133400.0
2013-11-01,134100.0
2013-12-01,135500.0
2014-01-01,137000.0
2014-02-01,138200.0
2014-03-01,138900.0
2014-04-01,138800.0
2014-05-01,139300.0
2014-06-01,140900.0
2014-07-01,142400.0
2014-08-01,143200.0
2014-09-01,142300.0
2014-10-01,139900.0
2014-11-01,139200.0
2014-12-01,140400.0
2015-01-01,140800.0
2015-02-01,141000.0
2015-03-01,141500.0
2015-04-01,141500.0
2015-05-01,141400.0
2015-06-01,142100.0
2015-07-01,143800.0
2015-08-01,145300.0
2015-09-01,147800.0
2015-10-01,153300.0
2015-11-01,159400.0
2015-12-01,162800.0
2016-01-01,165000.0
2016-02-01,167000.0
2016-03-01,167900.0
2016-04-01,167500.0
2016-05-01,167300.0
2016-06-01,168500.0
2016-07-01,170200.0
2016-08-01,172200.0
2016-09-01,174500.0
2016-10-01,176600.0
2016-11-01,177600.0
2016-12-01,178100.0
2017-01-01,179300.0
2017-02-01,179500.0
2017-03-01,179100.0
2017-04-01,181100.0
2017-05-01,185700.0
2017-06-01,190000.0
2017-07-01,193500.0
2017-08-01,196500.0
2017-09-01,199900.0
2017-10-01,201800.0
2017-11-01,201400.0
2017-12-01,200700.0
2018-01-01,200600.0
2018-02-01,203000.0
2018-03-01,208100.0
2018-04-01,212400.0
