,RegionName,City,State,Metro,CountyName,time,value,ds,yhat_lower,yhat,yhat_upper,Zip_code,log_value,log_yhat
0,37013,Nashville,TN,Nashville,Davidson,1996-04-01,112400.0,1996-04-01,111570.94054837679,112333.39649073205,113207.39095349304,37013,11.629819216441728,11.629226482898266
1,37211,Nashville,TN,Nashville,Davidson,1996-04-01,97900.0,1996-04-01,96358.85607437367,97406.04865319072,98462.53821973676,37211,11.491701828518602,11.48664358886455
2,37075,Hendersonville,TN,Nashville,Sumner,1996-04-01,137400.0,1996-04-01,134790.31651919667,135789.51572327755,136839.3590693663,37075,11.830651658770385,11.81886128732134
3,37130,Murfreesboro,TN,Nashville,Rutherford,1996-04-01,82200.0,1996-04-01,81232.38056553513,82245.72016530395,83368.06230116879,37130,11.31691058104427,11.317466632809388
4,38401,Columbia,TN,Nashville,Maury,1996-04-01,77400.0,1996-04-01,77278.08977273502,78593.31253988028,80006.14042398054,38401,11.25674205957782,11.272041892607785
5,37128,Murfreesboro,TN,Nashville,Rutherford,1996-04-01,89100.0,1996-04-01,87872.02486648288,88677.32646207465,89454.22816943622,37128,11.3975146134589,11.39275951512597
6,37064,Franklin,TN,Nashville,Williamson,1996-04-01,162800.0,1996-04-01,165562.61494536325,167754.14704282166,169855.65382116818,37064,12.000277732550577,12.030254776095102
7,37167,Smyrna,TN,Nashville,Rutherford,1996-04-01,93600.0,1996-04-01,93097.54666793132,94746.2260078454,96090.53667311098,37167,11.446785662465684,11.458957291099631
8,37122,Mount Juliet,TN,Nashville,Wilson,1996-04-01,131300.0,1996-04-01,127312.99497339223,130098.69687690945,132946.7173996782,37122,11.785240060290887,11.77604864813152
9,37066,Gallatin,TN,Nashville,Sumner,1996-04-01,90500.0,1996-04-01,88053.72474363244,89420.18709694433,90847.50604353816,37066,11.413105129688017,11.401101742124682
10,37027,Brentwood,TN,Nashville,Williamson,1996-04-01,272400.0,1996-04-01,271514.48460459977,275063.9378807059,278716.8047511636,37027,12.515026853257494,12.524758851008835
11,37129,Murfreesboro,TN,Nashville,Rutherford,1996-04-01,92000.0,1996-04-01,90664.29746272988,92060.48392713332,93467.92837587465,37129,11.429543856031177,11.430201074006703
12,37087,Lebanon,TN,Nashville,Wilson,1996-04-01,85700.0,1996-04-01,84328.21017935651,85931.07804717467,87522.4724910039,37087,11.358608104585871,11.361300835872408
13,37221,Nashville,TN,Nashville,Davidson,1996-04-01,165200.0,1996-04-01,163411.32400979794,164465.1557708943,165579.51438249002,37221,12.014912140069015,12.010454007728827
14,37209,Nashville,TN,Nashville,Davidson,1996-04-01,84900.0,1996-04-01,80782.6531277539,83578.14649484197,86601.87556438314,37209,11.349229372299439,11.333537359336312
15,37076,Nashville,TN,Nashville,Davidson,1996-04-01,112400.0,1996-04-01,110801.86919168037,112095.5732062784,113433.53647888251,37076,11.629819216441728,11.627107118595218
16,37115,Nashville,TN,Nashville,Davidson,1996-04-01,79700.0,1996-04-01,78792.55288254254,79536.51510168317,80317.79101791828,37115,11.286024864778307,11.283971504647258
17,37207,Nashville,TN,Nashville,Davidson,1996-04-01,63600.0,1996-04-01,61674.538868593794,62898.24281771354,64177.52455006931,37207,11.060368749328214,11.04927350617293
18,37174,Spring Hill,TN,Nashville,Maury,1996-04-01,118500.0,1996-04-01,116704.02019828786,117847.89316102037,118918.40427765969,37174,11.682668239557323,11.67715003091148
19,37214,Nashville,TN,Nashville,Davidson,1996-04-01,88300.0,1996-04-01,86579.44813513875,87535.21357568534,88683.03022690704,37214,11.388495386592052,11.379796432253077
20,37217,Nashville,TN,Nashville,Davidson,1996-04-01,96000.0,1996-04-01,95054.7326343034,95666.48965753622,96266.12238968661,37217,11.472103470449973,11.468623355802281
