1996-04-01,82700.0
1996-05-01,83200.0
1996-06-01,83700.0
1996-07-01,84300.0
1996-08-01,84800.0
1996-09-01,85300.0
1996-10-01,85900.0
1996-11-01,86400.0
1996-12-01,86900.0
1997-01-01,87600.0
1997-02-01,88200.0
1997-03-01,88700.0
1997-04-01,89300.0
1997-05-01,89900.0
1997-06-01,90700.0
1997-07-01,91400.0
1997-08-01,92100.0
1997-09-01,92900.0
1997-10-01,93700.0
1997-11-01,94500.0
1997-12-01,95300.0
1998-01-01,96200.0
1998-02-01,97100.0
1998-03-01,97800.0
1998-04-01,98400.0
1998-05-01,99000.0
1998-06-01,99300.0
1998-07-01,99500.0
1998-08-01,99400.0
1998-09-01,99300.0
1998-10-01,99100.0
1998-11-01,98900.0
1998-12-01,98700.0
1999-01-01,98700.0
1999-02-01,98700.0
1999-03-01,98800.0
1999-04-01,98800.0
1999-05-01,98900.0
1999-06-01,99000.0
1999-07-01,99100.0
1999-08-01,99200.0
1999-09-01,99200.0
1999-10-01,99400.0
1999-11-01,99500.0
1999-12-01,99900.0
2000-01-01,100300.0
2000-02-01,100900.0
2000-03-01,101400.0
2000-04-01,101900.0
2000-05-01,102400.0
2000-06-01,102700.0
2000-07-01,103000.0
2000-08-01,103200.0
2000-09-01,103300.0
2000-10-01,103400.0
2000-11-01,103500.0
2000-12-01,103700.0
2001-01-01,103900.0
2001-02-01,104300.0
2001-03-01,104700.0
2001-04-01,105200.0
2001-05-01,105600.0
2001-06-01,105900.0
2001-07-01,106100.0
2001-08-01,106200.0
2001-09-01,106200.0
2001-10-01,106200.0
2001-11-01,106200.0
2001-12-01,106400.0
2002-01-01,106700.0
2002-02-01,107200.0
2002-03-01,107700.0
2002-04-01,108300.0
2002-05-01,109000.0
2002-06-01,109700.0
2002-07-01,110300.0
2002-08-01,110800.0
2002-09-01,111300.0
2002-10-01,111900.0
2002-11-01,112800.0
2002-12-01,114000.0
2003-01-01,114900.0
2003-02-01,115400.0
2003-03-01,115900.0
2003-04-01,116200.0
2003-05-01,116300.0
2003-06-01,116200.0
2003-07-01,115900.0
2003-08-01,115200.0
2003-09-01,114300.0
2003-10-01,113100.0
2003-11-01,111800.0
2003-12-01,110500.0
2004-01-01,109300.0
2004-02-01,108200.0
2004-03-01,107100.0
2004-04-01,105800.0
2004-05-01,104300.0
2004-06-01,102800.0
2004-07-01,101900.0
2004-08-01,101800.0
2004-09-01,102400.0
2004-10-01,103700.0
2004-11-01,105000.0
2004-12-01,105800.0
2005-01-01,106300.0
2005-02-01,106500.0
2005-03-01,106900.0
2005-04-01,107800.0
2005-05-01,109300.0
2005-06-01,111200.0
2005-07-01,113300.0
2005-08-01,115100.0
2005-09-01,116600.0
2005-10-01,117700.0
2005-11-01,118400.0
2005-12-01,118800.0
2006-01-01,119200.0
2006-02-01,119300.0
2006-03-01,119500.0
2006-04-01,119600.0
2006-05-01,119600.0
2006-06-01,119400.0
2006-07-01,119300.0
2006-08-01,119200.0
2006-09-01,119200.0
2006-10-01,119200.0
2006-11-01,119400.0
2006-12-01,119800.0
2007-01-01,120400.0
2007-02-01,120900.0
2007-03-01,121400.0
2007-04-01,121900.0
2007-05-01,122300.0
2007-06-01,122600.0
2007-07-01,123000.0
2007-08-01,123200.0
2007-09-01,123300.0
2007-10-01,123200.0
2007-11-01,123100.0
2007-12-01,122900.0
2008-01-01,122900.0
2008-02-01,122800.0
2008-03-01,122600.0
2008-04-01,122400.0
2008-05-01,122000.0
2008-06-01,121500.0
2008-07-01,121200.0
2008-08-01,121300.0
2008-09-01,121400.0
2008-10-01,121600.0
2008-11-01,121700.0
2008-12-01,122200.0
2009-01-01,122800.0
2009-02-01,123400.0
2009-03-01,124100.0
2009-04-01,124800.0
2009-05-01,125200.0
2009-06-01,125300.0
2009-07-01,125200.0
2009-08-01,124900.0
2009-09-01,124500.0
2009-10-01,123900.0
2009-11-01,123500.0
2009-12-01,122700.0
2010-01-01,122300.0
2010-02-01,123100.0
2010-03-01,122700.0
2010-04-01,120700.0
2010-05-01,119500.0
2010-06-01,119500.0
2010-07-01,118800.0
2010-08-01,117900.0
2010-09-01,117000.0
2010-10-01,116900.0
2010-11-01,117100.0
2010-12-01,117200.0
2011-01-01,116300.0
2011-02-01,114800.0
2011-03-01,113900.0
2011-04-01,114200.0
2011-05-01,114700.0
2011-06-01,115100.0
2011-07-01,115100.0
2011-08-01,115400.0
2011-09-01,115800.0
2011-10-01,116100.0
2011-11-01,115600.0
2011-12-01,115000.0
2012-01-01,114800.0
2012-02-01,114700.0
2012-03-01,115300.0
2012-04-01,116000.0
2012-05-01,116200.0
2012-06-01,116200.0
2012-07-01,116600.0
2012-08-01,116700.0
2012-09-01,116300.0
2012-10-01,115200.0
2012-11-01,114200.0
2012-12-01,114100.0
2013-01-01,114600.0
2013-02-01,114900.0
2013-03-01,114800.0
2013-04-01,114500.0
2013-05-01,114200.0
2013-06-01,113800.0
2013-07-01,113400.0
2013-08-01,113200.0
2013-09-01,113200.0
2013-10-01,113500.0
2013-11-01,114000.0
2013-12-01,114600.0
2014-01-01,114900.0
2014-02-01,114600.0
2014-03-01,114100.0
2014-04-01,114200.0
2014-05-01,114400.0
2014-06-01,114300.0
2014-07-01,114600.0
2014-08-01,115300.0
2014-09-01,116000.0
2014-10-01,116800.0
2014-11-01,117500.0
2014-12-01,117800.0
2015-01-01,118100.0
2015-02-01,118800.0
2015-03-01,119400.0
2015-04-01,119800.0
2015-05-01,121000.0
2015-06-01,122400.0
2015-07-01,123200.0
2015-08-01,123600.0
2015-09-01,124400.0
2015-10-01,125500.0
2015-11-01,126400.0
2015-12-01,127300.0
2016-01-01,128400.0
2016-02-01,129600.0
2016-03-01,131800.0
2016-04-01,134700.0
2016-05-01,136200.0
2016-06-01,136900.0
2016-07-01,138100.0
2016-08-01,139100.0
2016-09-01,139600.0
2016-10-01,139900.0
2016-11-01,140600.0
2016-12-01,141400.0
2017-01-01,141700.0
2017-02-01,141700.0
2017-03-01,141000.0
2017-04-01,140100.0
2017-05-01,140000.0
2017-06-01,141100.0
2017-07-01,142100.0
2017-08-01,142800.0
2017-09-01,143800.0
2017-10-01,144700.0
2017-11-01,145300.0
2017-12-01,146000.0
2018-01-01,146500.0
2018-02-01,147200.0
2018-03-01,149000.0
2018-04-01,150600.0
