,RegionName,City,State,Metro,CountyName,time,value,ds,yhat_lower,yhat,yhat_upper,Zip_code,log_value,log_yhat
0,84119,West Valley City,UT,Salt Lake City,Salt Lake,1996-04-01,118300.0,1996-04-01,115893.16375273322,117728.8498957742,119564.64000933395,84119,11.680979049966478,11.67613937702575
1,84074,Tooele,UT,Salt Lake City,Tooele,1996-04-01,106900.0,1996-04-01,105099.51832671705,107931.11413609676,110522.37102570676,84074,11.579649097013137,11.589248470531764
2,84121,Cottonwood Heights,UT,Salt Lake City,Salt Lake,1996-04-01,205400.0,1996-04-01,199651.34796355225,203005.71777388436,206095.96253304364,84121,12.232714576476594,12.220989424001074
3,84107,Murray,UT,Salt Lake City,Salt Lake,1996-04-01,147500.0,1996-04-01,144879.9255512649,146745.18029778713,148597.98307142517,84107,11.901583454762012,11.896452894205769
4,84020,Draper,UT,Salt Lake City,Salt Lake,1996-04-01,262100.0,1996-04-01,257582.57109467918,261231.42078047377,264640.6653551225,84020,12.476481389311498,12.473161963102484
5,84047,Midvale,UT,Salt Lake City,Salt Lake,1996-04-01,136200.0,1996-04-01,133968.15776917996,135727.8928118531,137626.63657304685,84047,11.821879672697548,11.81840737231961
6,84123,Taylorsville,UT,Salt Lake City,Salt Lake,1996-04-01,155900.0,1996-04-01,152681.89162585975,155235.85074480262,157749.4060697883,84123,11.956970055045868,11.952700857122569
7,84120,West Valley City,UT,Salt Lake City,Salt Lake,1996-04-01,124600.0,1996-04-01,122693.02981920539,124180.3731290183,125661.89765444947,84120,11.73286388533549,11.729490409657632
8,84106,Salt Lake City,UT,Salt Lake City,Salt Lake,1996-04-01,161400.0,1996-04-01,158795.91395218731,161105.1899407145,163500.89517318705,84106,11.991641034817986,11.989812784293047
9,84096,Herriman,UT,Salt Lake City,Salt Lake,1996-04-01,168900.0,1996-04-01,163832.19116911205,167389.19415602193,170834.42976833667,84096,12.037062102795892,12.028076883914709
10,84065,Riverton,UT,Salt Lake City,Salt Lake,1996-04-01,180100.0,1996-04-01,176843.80992309333,180510.1491388237,183874.61501747335,84065,12.101267531164048,12.103542283090263
11,84081,West Jordan,UT,Salt Lake City,Salt Lake,1996-04-01,151200.0,1996-04-01,148856.2248858042,150776.2075450775,152613.441130984,84081,11.926358742727569,11.923551947208207
12,84095,South Jordan,UT,Salt Lake City,Salt Lake,1996-04-01,221600.0,1996-04-01,212330.20186890193,217300.38750345245,222306.94172376607,84095,12.308629233855266,12.289035949507783
13,84129,Taylorsville,UT,Salt Lake City,Salt Lake,1996-04-01,133400.0,1996-04-01,132295.78258980936,133250.42045391345,134120.85036067065,84129,11.80110741246366,11.799985497399573
14,84103,Salt Lake City,UT,Salt Lake City,Salt Lake,1996-04-01,237200.0,1996-04-01,232943.9616000302,238515.4607731363,244179.42458512666,84103,12.376658946105707,12.382189412254077
15,84088,West Jordan,UT,Salt Lake City,Salt Lake,1996-04-01,154300.0,1996-04-01,151074.78577841006,153363.2419306821,155591.0736802217,84088,11.946654038351252,11.940564516845873
16,84116,Salt Lake City,UT,Salt Lake City,Salt Lake,1996-04-01,109600.0,1996-04-01,108716.90096132421,109517.7171653732,110421.91516823653,84116,11.604592653496052,11.603841615747402
17,84118,Kearns,UT,Salt Lake City,Salt Lake,1996-04-01,112300.0,1996-04-01,108955.27554532292,111026.45794589662,113296.58779809877,84118,11.628929140726534,11.617523811764212
18,84115,South Salt Lake,UT,Salt Lake City,Salt Lake,1996-04-01,114600.0,1996-04-01,111496.26848308202,113465.70779624242,115575.63938961449,84115,11.649203083262776,11.639255936298124
19,84117,Holladay,UT,Salt Lake City,Salt Lake,1996-04-01,245800.0,1996-04-01,239990.78483235912,244494.3946840194,248709.29989610513,84117,12.412273476114072,12.406947662006536
20,84070,Sandy,UT,Salt Lake City,Salt Lake,1996-04-01,143900.0,1996-04-01,140869.6304751105,143772.42902226976,146656.0949364317,84070,11.876873892875459,11.875986974469505
21,84084,West Jordan,UT,Salt Lake City,Salt Lake,1996-04-01,141600.0,1996-04-01,138844.52498942328,141035.18954406193,143078.66477081444,84084,11.860761460241756,11.856764709457067
22,84102,Salt Lake City,UT,Salt Lake City,Salt Lake,1996-04-01,181600.0,1996-04-01,179023.89600906323,180931.9478454333,182930.259174044,84102,12.10956174514933,12.105876260795718
23,84009,South Jordan,UT,Salt Lake City,Salt Lake,1996-04-01,169300.0,1996-04-01,166823.42243769832,169348.17660771776,172153.2393067337,84009,12.039427568121226,12.03971209118304
24,84105,Salt Lake City,UT,Salt Lake City,Salt Lake,1996-04-01,180600.0,1996-04-01,176807.30746815397,179663.58752644967,182524.29153247233,84105,12.104039919965022,12.098841423004457
25,84094,Sandy,UT,Salt Lake City,Salt Lake,1996-04-01,154200.0,1996-04-01,150467.56233963117,153975.400916289,157451.58935402657,84094,11.946005740111366,11.944548134327071
26,84109,East Millcreek,UT,Salt Lake City,Salt Lake,1996-04-01,216100.0,1996-04-01,214342.70601367706,217142.89530480478,219812.24262685224,84109,12.283496542494976,12.288310919512941
27,84092,Sandy,UT,Salt Lake City,Salt Lake,1996-04-01,227900.0,1996-04-01,225263.54299110922,228471.61683453977,231672.46908745103,84092,12.336662215233776,12.339167266434925
28,84044,Magna,UT,Salt Lake City,Salt Lake,1996-04-01,108700.0,1996-04-01,105909.34012921817,107809.45699956335,109750.9723787508,84044,11.596347073109301,11.588120660877898
29,84124,Holladay,UT,Salt Lake City,Salt Lake,1996-04-01,222700.0,1996-04-01,221489.6647604821,224191.911303912,227198.18346612522,84124,12.313580853245458,12.320257710931509
