,RegionName,City,State,Metro,CountyName,time,value,ds,yhat_lower,yhat,yhat_upper,Zip_code,log_value,log_yhat
0,37013,Nashville,TN,Nashville,Davidson,1996-04-01,112400.0,1996-04-01,109080.45864590272,112783.29321495075,116464.36717836541,37013,11.629819216441728,11.633223497280222
1,37211,Nashville,TN,Nashville,Davidson,1996-04-01,97900.0,1996-04-01,91957.08141168384,97590.37121004327,103138.98945481257,37211,11.491701828518602,11.488534111899595
2,37075,Hendersonville,TN,Nashville,Sumner,1996-04-01,137400.0,1996-04-01,133607.44781044192,136673.90208744773,139754.97064330117,37075,11.830651658770385,11.825353090714273
3,37130,Murfreesboro,TN,Nashville,Rutherford,1996-04-01,82200.0,1996-04-01,80023.88124480107,83625.88950169297,87410.11294374296,37130,11.31691058104427,11.334108434165504
4,38401,Columbia,TN,Nashville,Maury,1996-04-01,77400.0,1996-04-01,69199.18676504973,74295.47406302518,79388.57220441502,38401,11.25674205957782,11.215805314490135
5,37128,Murfreesboro,TN,Nashville,Rutherford,1996-04-01,89100.0,1996-04-01,87757.4199936334,91303.17029680379,95059.5931557996,37128,11.3975146134589,11.421940789932046
6,37064,Franklin,TN,Nashville,Williamson,1996-04-01,162800.0,1996-04-01,163299.68666569624,167593.2113428389,171966.44866011824,37064,12.000277732550577,12.02929496109544
7,37167,Smyrna,TN,Nashville,Rutherford,1996-04-01,93600.0,1996-04-01,90018.15867780571,94003.88798185563,98322.77101467803,37167,11.446785662465684,11.451091421905879
8,37122,Mount Juliet,TN,Nashville,Wilson,1996-04-01,131300.0,1996-04-01,124381.63094070481,131131.74685534395,137830.65204103835,37122,11.785240060290887,11.783957797990494
9,37066,Gallatin,TN,Nashville,Sumner,1996-04-01,90500.0,1996-04-01,84481.83477893767,89822.55745730494,94917.20906902988,37066,11.413105129688017,11.40559141937493
10,37027,Brentwood,TN,Nashville,Williamson,1996-04-01,272400.0,1996-04-01,272813.56522664014,279111.71032656776,285874.4844328552,37027,12.515026853257494,12.539367376102367
11,37129,Murfreesboro,TN,Nashville,Rutherford,1996-04-01,92000.0,1996-04-01,88826.58923178431,93243.76597516921,97605.97171104295,37129,11.429543856031177,11.442972482458114
12,37087,Lebanon,TN,Nashville,Wilson,1996-04-01,85700.0,1996-04-01,81139.75756031876,85927.40778122353,90835.56266925666,37087,11.358608104585871,11.361258123219214
13,37221,Nashville,TN,Nashville,Davidson,1996-04-01,165200.0,1996-04-01,158941.20165925685,163766.64993736442,168230.39699144676,37221,12.014912140069015,12.006197827335344
14,37209,Nashville,TN,Nashville,Davidson,1996-04-01,84900.0,1996-04-01,74360.51784281712,81648.68232210765,89113.82689005676,37209,11.349229372299439,11.31018096014356
15,37076,Nashville,TN,Nashville,Davidson,1996-04-01,112400.0,1996-04-01,105453.65783402973,109883.67574991833,113853.99209003706,37076,11.629819216441728,11.607177592051569
16,37115,Nashville,TN,Nashville,Davidson,1996-04-01,79700.0,1996-04-01,76302.97275029398,79619.00967558939,82909.82852834083,37115,11.286024864778307,11.285008158340673
17,37207,Nashville,TN,Nashville,Davidson,1996-04-01,63600.0,1996-04-01,59632.1025386079,63980.00848853291,68234.07267350754,37207,11.060368749328214,11.066325946178289
18,37174,Spring Hill,TN,Nashville,Maury,1996-04-01,118500.0,1996-04-01,118281.31553383273,121348.7933211337,124296.52109159881,37174,11.682668239557323,11.706424267315722
19,37214,Nashville,TN,Nashville,Davidson,1996-04-01,88300.0,1996-04-01,82278.52401450515,87519.99418641422,93531.67317474983,37214,11.388495386592052,11.379622551230009
20,37217,Nashville,TN,Nashville,Davidson,1996-04-01,96000.0,1996-04-01,91768.61400047096,96029.34085487628,100427.64135502516,37217,11.472103470449973,11.472409057658407
21,37206,Nashville,TN,Nashville,Davidson,1996-04-01,67300.0,1996-04-01,58278.79919960112,65632.99812640414,73183.74567074401,37206,11.116915515632819,11.091833868679496
22,37072,Goodlettsville,TN,Nashville,Davidson,1996-04-01,106800.0,1996-04-01,102206.2414317272,105998.86890666542,110234.48925801029,37072,11.578713205508231,11.571183702345436
23,37172,Springfield,TN,Nashville,Robertson,1996-04-01,74000.0,1996-04-01,70027.40674130838,73063.8167101643,76113.89757809648,37172,11.211820372186306,11.19908853974804
24,37086,La Vergne,TN,Nashville,Rutherford,1996-04-01,90000.0,1996-04-01,85706.60178695436,89585.28880929238,93653.81779027292,37086,11.407564949312402,11.402946398086506
25,37205,Nashville,TN,Nashville,Davidson,1996-04-01,229700.0,1996-04-01,219318.69501286282,233445.5743490159,247018.78704966934,37205,12.34452938867719,12.360704242622537
26,37067,Franklin,TN,Nashville,Williamson,1996-04-01,217000.0,1996-04-01,214945.5554252337,219386.11534163155,224137.94227507198,37067,12.287652632522597,12.298588540142637
27,37055,Dickson,TN,Nashville,Dickson,1996-04-01,63500.0,1996-04-01,58659.19269075879,61680.57772151816,65110.91976059565,37055,11.058795184880783,11.029724374625223
28,37215,Nashville,TN,Nashville,Davidson,1996-04-01,315600.0,1996-04-01,305519.1132886249,317750.4883253342,330500.5229448226,37215,12.662230867953856,12.669021725872971
29,37138,Nashville,TN,Nashville,Davidson,1996-04-01,104000.0,1996-04-01,100881.5685070178,104977.47367799244,108932.21490698248,37138,11.55214617812351,11.561501069723363
30,37148,Portland,TN,Nashville,Sumner,1996-04-01,62000.0,1996-04-01,59743.136240122665,63764.81785317912,67531.06335177526,37148,11.03488966402723,11.062956872924012
