,RegionName,City,State,Metro,CountyName,time,value,ds,yhat_lower,yhat,yhat_upper,Zip_code,log_value,log_yhat
0,27610,Raleigh,NC,Raleigh,Wake,1996-04-01,113000.0,1996-04-01,106378.4341030239,109286.17355237453,112097.1457417367,27610,11.635143097694478,11.601725166184558
1,27587,Wake Forest,NC,Raleigh,Wake,1996-04-01,200000.0,1996-04-01,184556.71500165155,188879.97205641717,193238.93555388384,27587,12.206072645530174,12.148867023815807
2,27519,Cary,NC,Raleigh,Wake,1996-04-01,223500.0,1996-04-01,210919.03950490183,219558.30829721942,227774.52660957447,27519,12.31716669303576,12.299373117666113
3,27603,Raleigh,NC,Raleigh,Wake,1996-04-01,138700.0,1996-04-01,127735.328667836,131481.83378838038,135145.85382332472,27603,11.840068606302923,11.78662397496094
4,27606,Raleigh,NC,Raleigh,Wake,1996-04-01,149400.0,1996-04-01,142413.93115905015,145882.5216265316,149464.20279699663,27606,11.914382551680854,11.890556930395183
5,27529,Garner,NC,Raleigh,Wake,1996-04-01,116500.0,1996-04-01,108658.54257291356,111793.90941487308,114990.41467630042,27529,11.665646551987892,11.624412360713576
6,27616,Raleigh,NC,Raleigh,Wake,1996-04-01,118600.0,1996-04-01,111520.56012148186,114379.70756563505,117302.47074667194,27616,11.683511765545763,11.647278960774615
7,27613,Raleigh,NC,Raleigh,Wake,1996-04-01,182600.0,1996-04-01,177069.105526591,182302.7122659553,186981.16930244747,27613,12.115053247143004,12.113423838592036
8,27526,Fuquay Varina,NC,Raleigh,Wake,1996-04-01,174000.0,1996-04-01,165680.44072106088,169978.67791868397,174313.42938915867,27526,12.066810578196666,12.04342828415841
9,27615,Raleigh,NC,Raleigh,Wake,1996-04-01,160600.0,1996-04-01,151766.24681848224,156274.71760198084,160579.51194934346,27615,11.986672080494799,11.959370747740188
10,27612,Raleigh,NC,Raleigh,Wake,1996-04-01,165000.0,1996-04-01,156484.94363042762,163630.5187059683,170696.99004152295,27612,12.013700752882718,12.005366230411001
11,27604,Raleigh,NC,Raleigh,Wake,1996-04-01,108500.0,1996-04-01,103234.675888635,106342.93126965423,109775.35500170753,27604,11.594505451962652,11.574424351749458
12,27513,Cary,NC,Raleigh,Wake,1996-04-01,161500.0,1996-04-01,157450.60031812114,160104.3919806772,162711.95507037954,27513,11.992260421644849,11.98358133134231
13,27609,Raleigh,NC,Raleigh,Wake,1996-04-01,140800.0,1996-04-01,138341.00105704236,143561.25690679866,149253.3668760008,27609,11.855095722706078,11.87451710049487
14,27520,Clayton,NC,Raleigh,Johnston,1996-04-01,91200.0,1996-04-01,88150.95951792579,91940.66110054606,95716.38236569609,27520,11.420810176062423,11.428898659899367
15,27502,Apex,NC,Raleigh,Wake,1996-04-01,197600.0,1996-04-01,191000.7546762873,195354.52873765468,199783.04496384406,27502,12.194000064295905,12.182571282900218
16,27560,Morrisville,NC,Raleigh,Wake,1996-04-01,160500.0,1996-04-01,158096.34469053807,160086.93516129488,162270.0288949102,27560,11.986049221552207,11.983472291415742
17,27511,Cary,NC,Raleigh,Wake,1996-04-01,150100.0,1996-04-01,143817.5708273461,146878.16940639121,150036.5704755747,27511,11.919057017621553,11.89735874258487
18,27614,Raleigh,NC,Raleigh,Wake,1996-04-01,226600.0,1996-04-01,219599.44206635753,225624.25837986806,231119.6386287362,27614,12.330941627576044,12.326626321104847
19,27540,Holly Springs,NC,Raleigh,Wake,1996-04-01,213800.0,1996-04-01,205359.25750308228,209959.28266560368,214971.38864376413,27540,12.272796277573082,12.254668898831554
