,time,yhat_lower,yhat,yhat_upper,Zip_code
77,2002-09-01,78671.51744115454,79794.27276105674,80845.08892027609,28208
78,2002-10-01,78949.97487544802,79941.24098826267,80966.71815815811,28208
79,2002-11-01,79071.94408729824,80217.79314004866,81241.50673750683,28208
80,2002-12-01,79492.06889827395,80523.63035261924,81648.4271558385,28208
81,2003-01-01,79711.89673147448,80802.55707809376,81834.37465977094,28208
82,2003-02-01,79928.64350784753,80942.01815668655,82020.28816152479,28208
83,2003-03-01,79800.90896010381,80893.17119460135,81971.61921242335,28208
84,2003-04-01,80306.40647870883,81383.3261428061,82465.1184976475,28208
85,2003-05-01,80217.51341828369,81278.78602689775,82343.12934212358,28208
86,2003-06-01,80359.17751210413,81474.31829733617,82522.83036054746,28208
87,2003-07-01,80589.75266506274,81681.3178352256,82777.01199633908,28208
88,2003-08-01,80770.56117636974,81894.83120628886,82926.19096716562,28208
89,2003-09-01,80835.06395634043,81891.38474657173,82909.35756477398,28208
90,2003-10-01,80845.4032548655,81915.92717995441,82999.84935664113,28208
91,2003-11-01,81117.97376040254,82157.0655354821,83190.51443395425,28208
92,2003-12-01,81378.00263361158,82413.67582893654,83556.59765450041,28208
93,2004-01-01,81542.1466996612,82665.87926830484,83657.82265800383,28208
94,2004-02-01,81554.60534749101,82643.13475125733,83786.06389718474,28208
95,2004-03-01,81890.34823968123,82931.58941291308,83958.85197853869,28208
96,2004-04-01,81508.39179490761,82515.4789384407,83583.04780313537,28208
97,2004-05-01,81092.64207480443,82200.46320739236,83251.87636837979,28208
98,2004-06-01,80883.47187519161,81958.96517190526,83000.3118832388,28208
99,2004-07-01,80735.61554566241,81867.63379937096,83028.51158341291,28208
100,2004-08-01,80757.28044299626,81870.50574589976,82998.48788541868,28208
101,2004-09-01,80859.75403589213,81897.70252508801,82964.32783837321,28208
102,2004-10-01,80656.86570688034,81755.31563275427,82800.91919041483,28208
103,2004-11-01,80441.42822930288,81546.31505215054,82614.08129465573,28208
104,2004-12-01,80322.32024108003,81406.60780747824,82440.84648829763,28208
105,2005-01-01,80262.62238552149,81329.467463191,82346.73778911674,28208
106,2005-02-01,80303.91237078144,81381.10164231466,82486.75126751009,28208
107,2005-03-01,80435.48438222072,81577.08370965472,82631.35299144327,28208
108,2005-04-01,80339.64061926599,81500.78325526389,82560.00698548814,28208
109,2005-05-01,80208.91297292463,81295.3428251167,82379.27168986606,28208
110,2005-06-01,80201.09744233468,81273.48608292182,82342.26104678048,28208
111,2005-07-01,80342.3057057087,81355.14299213697,82414.45700606087,28208
112,2005-08-01,80406.0599712207,81504.24559997726,82542.4051159109,28208
113,2005-09-01,80528.81704427912,81595.14857770715,82656.20656808988,28208
114,2005-10-01,80568.14330141786,81576.99821767939,82683.35355491807,28208
115,2005-11-01,80616.03925944983,81680.82691712261,82771.42950326174,28208
116,2005-12-01,80772.94089113365,81832.602871663,82946.92267268407,28208
117,2006-01-01,80834.75541129008,81925.8865541906,83000.45761006244,28208
118,2006-02-01,80982.13975502766,82014.33698054637,83040.18600229447,28208
119,2006-03-01,81091.58482693187,82078.2585867934,83173.5581500059,28208
120,2006-04-01,81270.77030567812,82275.18014579092,83360.70734869617,28208
121,2006-05-01,81012.94663858718,82111.92170179999,83150.07064420282,28208
122,2006-06-01,81201.16836750225,82240.72756295286,83254.8218904891,28208
123,2006-07-01,81367.28571792375,82426.64092215961,83491.21621975723,28208
124,2006-08-01,81647.65052313913,82650.91333300815,83775.95922145562,28208
125,2006-09-01,81665.0299353118,82736.53034867888,83778.91871282826,28208
126,2006-10-01,81748.51200894221,82778.81891033678,83909.05870177045,28208
127,2006-11-01,81889.50816672531,82947.20207438945,83938.49364622463,28208
128,2006-12-01,82094.03193935698,83148.35962141212,84203.53009119217,28208
129,2007-01-01,82173.57541088795,83319.11735915358,84346.99543190679,28208
130,2007-02-01,82300.0105820481,83350.40945001262,84345.5144862074,28208
131,2007-03-01,82204.78087290154,83203.8614667475,84259.38983238621,28208
132,2007-04-01,82469.46045924151,83585.84742722,84587.00402286422,28208
133,2007-05-01,82301.89972156637,83376.62764576271,84451.91597359892,28208
134,2007-06-01,82353.37407938857,83449.85198938975,84504.49066339733,28208
135,2007-07-01,82509.29506694664,83538.48901746135,84602.94246458588,28208
136,2007-08-01,82588.34446646755,83629.69446171296,84687.40323275585,28208
137,2007-09-01,82387.17849156128,83503.94007518332,84550.6264145429,28208
138,2007-10-01,82443.48079287668,83410.11999874782,84456.22882872951,28208
139,2007-11-01,82503.97161139597,83528.95042746427,84624.8066839994,28208
140,2007-12-01,82608.39834727999,83667.1982111015,84739.90194799326,28208
141,2008-01-01,82692.31426997775,83797.09372365846,84912.12695331385,28208
142,2008-02-01,82606.25279879513,83652.04127979826,84725.32411493089,28208
143,2008-03-01,82102.21002687946,83182.27020255066,84249.22988024434,28208
144,2008-04-01,81142.36262370976,82212.22938147413,83332.72188878065,28208
145,2008-05-01,80231.53520712936,81361.1520246802,82556.10717643175,28208
146,2008-06-01,79462.8371370776,80565.72364258926,81631.65952620581,28208
147,2008-07-01,78914.3611610204,79938.33064430988,81063.69720547902,28208
148,2008-08-01,78290.65596609775,79387.27224423505,80423.34999318491,28208
149,2008-09-01,77834.95753575944,78860.53867681969,79958.05003958677,28208
150,2008-10-01,77082.17596241066,78182.0901587406,79258.00287345597,28208
151,2008-11-01,76423.7462371054,77419.15923153277,78530.28920975376,28208
152,2008-12-01,75605.9372724406,76743.39036111491,77792.36325344478,28208
153,2009-01-01,74846.48100344815,76009.425262581,77078.83131716574,28208
154,2009-02-01,74341.74226047109,75404.23468745945,76417.89831192825,28208
155,2009-03-01,73950.83214066766,75006.95568644755,75982.80730432458,28208
156,2009-04-01,73131.08896821665,74273.83047781028,75293.96973861093,28208
157,2009-05-01,72318.0342083392,73432.75318871561,74448.86773674391,28208
158,2009-06-01,71702.26473546072,72754.07169227449,73818.0145059168,28208
159,2009-07-01,71193.4226854506,72200.09174254096,73199.77630996148,28208
160,2009-08-01,70619.88434451168,71692.36959613558,72800.41295382942,28208
161,2009-09-01,70046.37110337013,71126.44781961899,72239.002852341,28208
162,2009-10-01,69509.67659654291,70626.34934310974,71717.09695340725,28208
163,2009-11-01,69040.53906405294,70141.67386583005,71268.96045322175,28208
164,2009-12-01,68650.11095267108,69723.92964934881,70793.52002099004,28208
165,2010-01-01,68200.00044168811,69228.70915515395,70307.05561784265,28208
166,2010-02-01,67700.2131301194,68728.65540478725,69783.62403495211,28208
167,2010-03-01,67214.17698120646,68261.02485141416,69341.05917953061,28208
168,2010-04-01,66716.05727843559,67869.44223368942,68963.42315789076,28208
169,2010-05-01,66076.99097307408,67136.66361867602,68237.09309717797,28208
170,2010-06-01,65598.28675482396,66676.96530310661,67723.72888453504,28208
171,2010-07-01,65216.81902864761,66293.35849129113,67316.75469771301,28208
172,2010-08-01,64430.55393214289,65527.33051014607,66592.39890234933,28208
173,2010-09-01,63579.155819721935,64622.64713382275,65713.40203164073,28208
174,2010-10-01,62603.21497451765,63706.580477422285,64817.29500756305,28208
175,2010-11-01,61790.7768604712,62884.66324948043,64003.91999390594,28208
176,2010-12-01,61061.09152439888,62127.46557844432,63260.13212916253,28208
177,2011-01-01,60305.24938535256,61307.92292419197,62413.19034913267,28208
178,2011-02-01,59255.204375611174,60348.91462305729,61365.958389946645,28208
179,2011-03-01,58201.13262873477,59307.90176960431,60409.19469578778,28208
180,2011-04-01,57648.121122993005,58699.58733808212,59623.33877460725,28208
181,2011-05-01,56432.56238591798,57611.59216927264,58605.908843844045,28208
182,2011-06-01,55829.86183990998,56892.52459566673,57934.39067827009,28208
183,2011-07-01,55248.58488302043,56214.427510286834,57288.7943877101,28208
184,2011-08-01,54467.84679071375,55513.3410373053,56569.4453670035,28208
185,2011-09-01,53489.537525613545,54595.29473354186,55636.041252452145,28208
186,2011-10-01,52711.139849921514,53734.740543654545,54794.22005834569,28208
187,2011-11-01,51990.00080351883,53061.27905513841,54092.142426532046,28208
188,2011-12-01,51377.12549675821,52432.792725324325,53424.51312314696,28208
189,2012-01-01,50682.9164005731,51770.396320647706,52829.38548145601,28208
190,2012-02-01,49736.397276785254,50833.05195955466,51916.88694941075,28208
191,2012-03-01,50078.284753933156,51100.76254906308,52174.72929748105,28208
192,2012-04-01,49808.392978335316,50919.06419934828,51962.03194230296,28208
193,2012-05-01,49708.25030410609,50830.898911613105,51891.843448189815,28208
194,2012-06-01,49703.76463610103,50823.81300088374,51949.74728515106,28208
195,2012-07-01,49897.77356404885,50959.332071662095,52090.99672447785,28208
196,2012-08-01,50112.4203882298,51196.616142948675,52256.88376789425,28208
197,2012-09-01,50306.65402757526,51458.22504689354,52567.453965286724,28208
198,2012-10-01,50500.67025691431,51542.688597873945,52554.36518334359,28208
199,2012-11-01,50614.2622136537,51568.100142027244,52615.26990107136,28208
200,2012-12-01,50535.53266295223,51655.210743386284,52715.76636938978,28208
201,2013-01-01,50573.581773318874,51652.8940197856,52713.70334434302,28208
202,2013-02-01,50671.88181346712,51779.35181959733,52887.32813629892,28208
203,2013-03-01,51007.666384735814,52042.91651207379,53177.16846387368,28208
204,2013-04-01,51046.1009069462,52041.43967836962,53118.971980283415,28208
205,2013-05-01,50767.47108438975,51908.409203726325,53012.98372424489,28208
206,2013-06-01,50901.57920515611,51961.37608221852,53024.332832392916,28208
207,2013-07-01,51033.66089790988,52115.44294693703,53134.30381261427,28208
208,2013-08-01,51346.19276183318,52339.369175464315,53407.77270815092,28208
209,2013-09-01,51465.81540323832,52505.09577388155,53631.46055171823,28208
210,2013-10-01,51761.027152351126,52844.4850988018,54000.30996926012,28208
211,2013-11-01,52113.138288689435,53227.28034966858,54239.612776560665,28208
212,2013-12-01,52582.13348330494,53649.02393461788,54743.02743732306,28208
213,2014-01-01,52877.82207262626,54021.27416856887,55043.46259653103,28208
214,2014-02-01,53417.114774658556,54388.69114634648,55494.556016777904,28208
215,2014-03-01,53726.32950975557,54704.582540974734,55733.07063222248,28208
216,2014-04-01,54116.41506793982,55180.47065139625,56246.86300181056,28208
217,2014-05-01,54230.49966927225,55287.179837813615,56291.23545565864,28208
218,2014-06-01,54629.248271986224,55694.9522503901,56710.386032120754,28208
219,2014-07-01,54959.31871054077,56095.284300266474,57162.12937202948,28208
220,2014-08-01,55486.32657301179,56541.11375592272,57588.01420428786,28208
221,2014-09-01,55800.47481136809,56848.28781640075,57866.22880053526,28208
222,2014-10-01,56069.12022002745,57104.986421420756,58056.389995411286,28208
223,2014-11-01,56455.61535043878,57494.92663028068,58548.83159365768,28208
224,2014-12-01,56794.78758119091,57910.494220665394,58978.688230948945,28208
225,2015-01-01,57214.03203731222,58302.80900321409,59440.621501676425,28208
226,2015-02-01,57479.233874177015,58555.65813888085,59682.5552213054,28208
227,2015-03-01,57517.47711777135,58609.22619608737,59647.15478623516,28208
228,2015-04-01,58066.74560929779,59212.76920136654,60203.86545335263,28208
229,2015-05-01,58265.865561500206,59290.01031587078,60405.51704226255,28208
230,2015-06-01,58678.73227528359,59775.02023502187,60814.496385732775,28208
231,2015-07-01,59202.94649689102,60262.15943295623,61291.35386228421,28208
232,2015-08-01,59741.27959310147,60765.1504527315,61846.76347956648,28208
233,2015-09-01,60028.22025529522,61051.18164172626,62123.89283644974,28208
234,2015-10-01,60350.60907879747,61355.863735152176,62447.7694872717,28208
235,2015-11-01,60889.618459003534,61886.47973939384,62921.518366801574,28208
236,2015-12-01,61326.58975111879,62423.229692892986,63437.83436452276,28208
237,2016-01-01,61872.16930408029,62964.91078097394,64044.80745334209,28208
238,2016-02-01,63455.50659653525,64568.51482101167,65673.54851064035,28208
239,2016-03-01,65348.00548097241,66378.39232639286,67373.21235781116,28208
240,2016-04-01,66736.57290566294,67845.21723157629,68928.01877355092,28208
241,2016-05-01,68280.96628731716,69352.3970292267,70530.10269875772,28208
242,2016-06-01,69848.90462945425,70993.8343733944,72053.06361196365,28208
243,2016-07-01,71612.53455371111,72724.69852955917,73721.92485635966,28208
244,2016-08-01,73597.4003084369,74610.50585574415,75757.0763357599,28208
245,2016-09-01,75374.7801876562,76520.63801458736,77570.08546625279,28208
246,2016-10-01,77150.07844590775,78200.44665095297,79345.22231545961,28208
247,2016-11-01,78852.54782744138,79874.38145000469,80924.33258609919,28208
248,2016-12-01,80469.47035489597,81556.86973403141,82666.47147669838,28208
249,2017-01-01,82142.44091096288,83203.10994918649,84258.64489050684,28208
250,2017-02-01,83892.21043958889,84978.1246877544,85937.16568475272,28208
251,2017-03-01,85676.6774327819,86730.70855072062,87780.69743632247,28208
252,2017-04-01,87271.96785061265,88377.78865577243,89522.86527252661,28208
253,2017-05-01,88868.49403917813,89840.13586379717,90898.41949823913,28208
254,2017-06-01,90537.28166380676,91541.65968104603,92635.88021588768,28208
255,2017-07-01,92277.34896822849,93291.10422843076,94376.58404169534,28208
256,2017-08-01,94095.57982461195,95163.58739571513,96150.92229487505,28208
257,2017-09-01,95970.71965395518,96977.87093288852,98032.68163574819,28208
258,2017-10-01,97592.86956336109,98627.50821103132,99756.30263013394,28208
259,2017-11-01,99316.68740045016,100364.22634689433,101407.79157831872,28208
260,2017-12-01,101008.00134602365,102096.21788506559,103222.4256144746,28208
261,2018-01-01,102809.78443964267,103822.39100401218,104926.80112814993,28208
262,2018-02-01,104533.97227893885,105543.73086678714,106694.2841637444,28208
263,2018-03-01,106013.20198325942,107082.5203510897,108104.47695582443,28208
264,2018-04-01,107895.64102601857,108912.33134650651,109969.9327914523,28208
265,2018-04-30,109027.4462957602,110204.70813856108,111267.12005603491,28208
266,2018-05-31,111121.5431515671,112206.5272429694,113310.71092528664,28208
267,2018-06-30,112921.69546458939,114019.84999561681,115099.89890553047,28208
268,2018-07-31,114756.96894387633,115796.5801003768,116960.74862398027,28208
269,2018-08-31,115873.86235681672,117135.11176825732,118369.88643465814,28208
270,2018-09-30,117343.36074744466,118680.14639862443,119969.35439557367,28208
271,2018-10-31,119439.74526423117,120755.47527957062,122127.76892903553,28208
272,2018-11-30,121162.60387735289,122730.81716138015,124187.57355134899,28208
273,2018-12-31,123028.27735306747,124818.04205911743,126399.20621961949,28208
274,2019-01-31,124276.93992122832,126220.53274135885,127829.42318001605,28208
275,2019-02-28,124594.98764985567,126744.95897908931,128626.87758262898,28208
276,2019-03-31,126853.8244690208,129520.11391758069,131646.94090253685,28208
277,2019-04-30,127800.12398652144,130700.99004173749,133037.9131945039,28208
278,2019-05-31,129811.55021305723,132762.35137688267,135145.45866202918,28208
279,2019-06-30,131076.55976043313,134582.47499494403,137539.93400806823,28208
280,2019-07-31,132156.40200237237,136334.5931705721,139559.43449483116,28208
281,2019-08-31,133062.12026387628,137579.5599599176,141103.5509063728,28208
282,2019-09-30,134205.57704162397,139113.15776141942,142719.71353571297,28208
283,2019-10-31,136164.03156318385,141260.51129962836,145643.12378922827,28208
284,2019-11-30,137583.970497054,143282.92425870887,148046.77821252687,28208
285,2019-12-31,139668.80238508072,145434.12316452657,150294.41170744604,28208
286,2020-01-31,140175.26465433004,146763.46843474734,152535.41116616497,28208
287,2020-02-29,140730.7582661064,147785.35863969914,153594.28194509927,28208
288,2020-03-31,142715.63838091053,149987.44944797838,156279.2555406905,28208
289,2020-04-30,143496.70402451334,151311.86466995798,157880.55138200035,28208
290,2020-05-31,144813.66434581982,153193.87453818304,160368.34025950797,28208
291,2020-06-30,146001.10437506984,154987.5597326755,162536.5661763178,28208
292,2020-07-31,146700.6972453695,156808.21881630365,165119.4829330604,28208
293,2020-08-31,148493.3263275641,158335.84366281482,167203.57594072292,28208
294,2020-09-30,148978.88895327013,159913.31796226697,169413.52687338868,28208
295,2020-10-31,150681.20008789052,161848.61801755504,171606.5623659821,28208
296,2020-11-30,151896.43158780347,163727.89361776525,174459.2304798991,28208
297,2020-12-31,153181.36504053764,165678.729428596,176864.28924885718,28208
298,2021-01-31,154278.47888318668,167218.4607474376,178903.74806766104,28208
299,2021-02-28,154366.98959781256,168136.75145495404,180665.1141356142,28208
300,2021-03-31,156370.55934776497,170528.07537820935,183133.04432831705,28208
301,2021-04-30,156923.86395366152,171805.2952178875,184894.2230069875,28208
302,2021-05-31,158701.34589552003,173747.30763181482,187416.44986930024,28208
303,2021-06-30,159894.659840803,175551.81211949931,189645.55189586992,28208
304,2021-07-31,160929.2485649357,177351.4087528749,192064.7136619276,28208
305,2021-08-31,161413.9733483328,178784.20143631005,193881.1005086484,28208
306,2021-09-30,162012.1082558213,180343.86874851916,195931.94604079123,28208
307,2021-10-31,163606.42001470458,182348.48081675806,198675.32456668085,28208
308,2021-11-30,164987.8643894356,184276.07453592212,201054.80220323353,28208
309,2021-12-31,166277.4893873924,186296.49073947873,203484.25291538442,28208
310,2022-01-31,166881.10768750226,187769.14809135158,205938.1622158813,28208
311,2022-02-28,167132.65928955426,188488.3719507238,206810.00027977538,28208
312,2022-03-31,168864.4251232037,191070.77339509342,210237.56136888338,28208
313,2022-04-30,169492.15979517766,192300.1535572004,212363.2873374623,28208
314,2022-05-31,170599.2451361808,194301.9726616094,214987.94190392323,28208
315,2022-06-30,171874.26334489248,196115.29541425675,217387.0925682135,28208
316,2022-07-31,173045.3051323412,197892.02551901617,220005.03611611802,28208
317,2022-08-31,173260.68338770393,199230.5571868962,221604.0337847234,28208
318,2022-09-30,174931.73072851927,200775.5918172636,223734.42331315344,28208
319,2022-10-31,175648.9203032888,202850.92069820996,227150.65504268545,28208
320,2022-11-30,177769.6574981037,204826.26258001893,229689.24861481844,28208
321,2022-12-31,178739.35949292828,206913.4874777569,232448.9091450137,28208
322,2023-01-31,179835.19761521195,208315.9781599976,234717.6608891909,28208
323,2023-02-28,179583.4350252834,208840.40439772845,235071.1653083104,28208
324,2023-03-31,181526.46248039085,211615.55933622093,239026.08406345572,28208
